Rainfall,Humidity3pm,Pressure9am,RainToday,RainTomorrow
0.0,48.0,1011.6,No,No
0.0,51.0,1026.0,No,No
0.0,71.0,1013.0,No,No
0.0,21.0,1015.6,No,No
16.8,94.0,,Yes,Yes
2.0,56.0,1023.0,Yes,
1.4,52.0,1016.4,Yes,No
0.0,73.0,1020.0,No,No
2.2,65.0,1021.7,Yes,No
0.0,60.0,1021.1,No,No
0.0,48.0,1011.2,No,Yes
6.0,89.0,1018.7,Yes,Yes
1.0,47.0,1035.4,No,No
0.0,37.0,1014.8,No,Yes
0.0,61.0,1007.1,No,No
2.2,90.0,,Yes,Yes
0.0,38.0,1016.1,No,No
0.0,63.0,1015.0,No,No
0.0,60.0,1006.7,No,No
0.0,66.0,1020.8,No,Yes
0.0,41.0,1004.4,No,No
0.0,26.0,1007.6,No,No
4.4,64.0,1020.5,Yes,No
0.0,80.0,1008.0,No,No
0.0,45.0,1025.6,No,No
0.0,6.0,1006.8,No,No
0.0,34.0,1018.6,No,No
0.0,12.0,1025.0,No,No
0.0,23.0,1022.7,No,No
0.0,51.0,1024.3,No,No
0.0,29.0,1026.5,No,
0.0,63.0,1020.2,No,Yes
0.0,46.0,1023.0,No,No
0.0,67.0,1014.8,No,No
0.0,61.0,1018.2,No,No
0.2,75.0,1012.9,No,Yes
0.0,50.0,1036.6,No,No
0.0,47.0,1015.0,No,No
0.0,45.0,1021.7,No,No
0.0,26.0,,No,No
,63.0,1014.1,,Yes
0.4,54.0,1022.8,No,No
0.0,65.0,1029.1,No,No
19.4,88.0,1008.0,Yes,Yes
0.4,71.0,1032.5,No,No
0.0,54.0,1019.9,No,No
0.0,70.0,1017.8,No,Yes
0.0,43.0,1028.7,No,No
0.0,50.0,1021.6,No,No
0.2,52.0,1020.7,No,No
0.2,43.0,,No,No
,,1015.8,,
0.0,34.0,1018.1,No,No
0.0,20.0,1009.0,No,No
0.0,29.0,1016.1,No,No
1.4,71.0,1017.1,Yes,No
0.0,22.0,1014.8,No,No
0.0,88.0,1008.6,No,Yes
0.0,14.0,1020.2,No,No
20.4,67.0,,Yes,Yes
0.2,57.0,1036.3,No,No
0.0,63.0,1017.5,No,Yes
0.2,62.0,1013.6,No,No
0.0,75.0,1003.3,No,No
0.0,7.0,1009.7,No,No
0.0,54.0,1010.2,No,No
0.0,34.0,1028.5,No,No
0.6,62.0,1032.4,No,No
0.0,33.0,,No,Yes
0.0,39.0,1029.1,No,No
0.0,28.0,1023.4,No,No
0.0,37.0,1013.7,No,Yes
0.2,74.0,1026.2,No,No
0.0,27.0,1023.2,No,No
0.0,,1009.4,No,No
0.0,38.0,1015.5,No,No
4.8,55.0,1016.3,Yes,No
0.0,52.0,1020.8,No,No
0.0,42.0,1020.0,No,No
0.0,46.0,1018.6,No,No
9.2,57.0,1014.9,Yes,Yes
0.0,19.0,1011.2,No,No
0.0,65.0,1015.6,No,No
0.0,49.0,1015.7,No,No
6.0,46.0,1011.5,Yes,Yes
112.0,59.0,1011.5,Yes,No
2.0,48.0,1021.6,Yes,No
0.0,26.0,,No,No
0.0,41.0,1018.1,No,No
0.0,69.0,1019.6,No,No
0.0,31.0,1030.5,No,No
1.4,76.0,1019.1,Yes,No
2.6,61.0,1013.8,Yes,Yes
0.0,93.0,1020.2,No,Yes
0.0,46.0,1025.6,No,No
0.0,55.0,,No,No
0.0,67.0,1010.0,No,No
0.0,34.0,1011.5,No,No
0.2,68.0,,No,No
0.0,54.0,1012.0,No,No
2.0,91.0,,Yes,Yes
0.0,18.0,1018.7,No,No
8.2,57.0,1012.9,Yes,Yes
0.0,20.0,1022.6,No,No
0.0,43.0,1024.9,No,No
0.0,51.0,,No,No
0.0,48.0,1021.1,No,No
8.2,97.0,,Yes,Yes
0.0,58.0,1007.0,No,No
0.0,50.0,1010.7,No,
0.0,44.0,1017.5,No,No
0.0,73.0,1008.4,No,No
4.2,93.0,1017.1,Yes,Yes
0.0,96.0,,No,No
0.0,87.0,1012.4,No,Yes
0.0,37.0,,No,No
0.0,37.0,1018.8,No,No
3.2,56.0,1006.7,Yes,No
0.0,37.0,1011.2,No,No
5.0,44.0,1014.5,Yes,No
0.0,49.0,1019.8,No,Yes
2.4,46.0,1032.9,Yes,No
1.4,88.0,1011.1,Yes,Yes
0.2,33.0,,No,No
0.0,83.0,1025.0,No,No
0.0,61.0,1029.8,No,No
2.6,,,Yes,No
0.0,65.0,1022.3,No,Yes
0.0,82.0,1020.3,No,Yes
19.6,47.0,1014.0,Yes,No
1.0,59.0,,No,No
0.0,62.0,1022.3,No,No
0.0,49.0,1026.3,No,No
0.0,27.0,1009.7,No,No
0.0,62.0,,No,No
4.8,81.0,1016.5,Yes,Yes
3.2,86.0,1006.9,Yes,Yes
0.2,28.0,1015.1,No,No
10.6,62.0,1005.6,Yes,No
15.4,59.0,1019.4,Yes,No
0.6,72.0,1014.0,No,Yes
0.0,70.0,1011.5,No,No
43.2,66.0,1012.7,Yes,Yes
17.4,60.0,1009.3,Yes,Yes
0.0,64.0,1027.4,No,No
0.0,41.0,1013.0,No,No
1.8,57.0,1023.9,Yes,No
0.0,59.0,1022.9,No,No
0.0,43.0,1015.3,No,
0.0,37.0,1011.4,No,Yes
0.0,81.0,1017.3,No,No
1.8,,1022.5,Yes,No
0.0,26.0,1017.3,No,No
0.0,60.0,,No,Yes
0.0,60.0,1017.7,No,No
20.8,53.0,1022.8,Yes,No
0.0,27.0,1015.9,No,No
0.0,,1015.5,No,No
0.0,56.0,1022.2,No,No
2.4,63.0,1013.7,Yes,No
0.2,54.0,1029.0,No,No
0.0,27.0,1012.4,No,No
0.0,22.0,,No,No
0.4,50.0,1021.8,No,No
6.4,82.0,1019.4,Yes,Yes
0.2,50.0,1020.0,No,No
0.0,50.0,1009.4,No,Yes
0.0,33.0,1022.3,No,No
0.0,48.0,1024.1,No,No
0.6,65.0,1011.0,No,Yes
17.6,99.0,1031.3,Yes,Yes
0.0,60.0,1005.9,No,No
0.0,43.0,1025.0,No,No
0.0,66.0,1017.0,No,No
0.2,59.0,,No,No
0.0,33.0,1014.7,No,No
3.4,28.0,1012.5,Yes,No
0.0,42.0,1018.8,No,No
0.6,70.0,1024.2,No,No
75.8,75.0,1009.7,Yes,Yes
5.6,49.0,1018.0,Yes,No
0.0,57.0,1015.8,No,No
9.2,79.0,,Yes,Yes
11.0,88.0,1011.5,Yes,Yes
0.4,64.0,1024.4,No,No
0.0,61.0,1018.1,No,Yes
2.6,70.0,1037.4,Yes,No
,69.0,1016.7,,Yes
,60.0,,,
1.4,74.0,1023.3,Yes,No
0.0,47.0,1024.7,No,No
0.0,70.0,1012.6,No,No
0.8,79.0,1020.3,No,No
0.0,16.0,1016.1,No,No
0.0,59.0,,No,Yes
0.0,44.0,1028.4,No,No
0.0,56.0,1022.8,No,No
0.0,43.0,1008.1,No,No
0.0,72.0,1024.4,No,Yes
5.6,70.0,1025.3,Yes,Yes
0.0,61.0,1016.6,No,No
0.0,74.0,1028.4,No,Yes
0.0,51.0,1008.3,No,No
17.8,58.0,1014.4,Yes,No
12.6,95.0,1004.5,Yes,Yes
0.4,88.0,1005.7,No,Yes
,,,,
0.2,70.0,1008.6,No,Yes
0.0,24.0,1008.3,No,No
0.0,11.0,1021.5,No,No
0.0,54.0,1017.7,No,No
0.0,49.0,1022.2,No,No
0.0,68.0,1017.9,No,No
0.0,58.0,,No,No
0.0,56.0,1018.3,No,No
0.0,65.0,1016.6,No,Yes
0.0,61.0,1038.2,No,No
0.0,26.0,1009.7,No,No
0.0,67.0,1016.1,No,No
0.0,83.0,1009.3,No,No
6.6,54.0,1007.1,Yes,No
0.6,83.0,1005.5,No,No
0.0,49.0,1022.1,No,No
0.0,16.0,1016.8,No,No
0.0,46.0,1009.6,No,No
9.4,50.0,1012.9,Yes,No
,32.0,1011.5,,No
0.0,7.0,1013.2,No,No
0.0,22.0,1016.3,No,No
0.0,68.0,1008.6,No,No
0.0,20.0,1019.1,No,No
0.0,25.0,1024.7,No,No
0.0,51.0,1023.4,No,No
0.0,40.0,,No,No
1.0,57.0,1021.7,No,Yes
0.0,33.0,1023.4,No,No
4.6,67.0,1008.4,Yes,Yes
0.0,36.0,1028.7,No,No
0.0,13.0,1018.8,No,No
0.0,29.0,1018.8,No,No
8.2,73.0,1016.1,Yes,No
6.4,57.0,1004.1,Yes,Yes
0.0,43.0,1020.9,No,No
0.0,36.0,1024.9,No,Yes
0.0,20.0,1013.8,No,No
1.0,48.0,1019.9,No,No
0.0,43.0,1017.4,No,No
0.0,60.0,1013.8,No,No
0.0,34.0,1017.6,No,Yes
0.0,62.0,1015.7,No,No
0.0,54.0,1020.7,No,No
0.0,28.0,1015.4,No,No
0.0,38.0,1021.0,No,No
0.0,45.0,1025.9,No,No
0.6,76.0,1021.5,No,No
0.0,64.0,1018.3,No,Yes
,61.0,1019.6,,Yes
0.0,32.0,1025.5,No,No
0.0,60.0,1022.9,No,No
0.0,15.0,1019.5,No,No
0.0,15.0,1010.5,No,No
45.4,58.0,,Yes,Yes
0.4,72.0,1026.4,No,Yes
0.2,73.0,,No,Yes
0.4,88.0,1012.2,No,Yes
0.0,73.0,1005.9,No,Yes
0.4,46.0,1028.0,No,No
0.0,49.0,1017.4,No,No
0.2,66.0,1021.8,No,No
0.0,33.0,1021.9,No,Yes
0.0,71.0,1025.7,No,No
4.4,60.0,1018.5,Yes,No
0.0,38.0,,No,No
0.0,30.0,1021.9,No,No
0.0,49.0,1015.2,No,No
0.0,,1022.9,No,
0.0,13.0,1009.4,No,No
0.2,76.0,1037.2,No,No
0.0,22.0,1025.0,No,No
9.4,63.0,1018.4,Yes,No
12.0,62.0,1011.8,Yes,Yes
0.0,61.0,1018.9,No,No
0.4,46.0,,No,No
0.0,33.0,1024.0,No,No
0.0,27.0,1021.4,No,No
0.0,58.0,1021.8,No,No
0.4,58.0,1014.9,No,No
0.8,68.0,1025.1,No,No
0.6,55.0,1016.2,No,No
1.2,76.0,1020.8,Yes,No
0.0,71.0,1011.5,No,Yes
19.8,62.0,1021.7,Yes,No
7.2,40.0,1024.1,Yes,No
0.6,61.0,1019.0,No,No
0.2,46.0,1025.7,No,No
0.0,26.0,1018.3,No,No
0.0,14.0,1011.8,No,No
0.4,25.0,1016.6,No,No
,,,,
0.0,49.0,1020.4,No,No
2.0,68.0,1021.8,Yes,Yes
27.0,34.0,1018.2,Yes,No
0.0,31.0,1017.4,No,No
0.0,70.0,1020.8,No,Yes
0.0,28.0,,No,No
0.0,97.0,1015.1,No,Yes
0.2,61.0,1021.4,No,No
0.0,47.0,,No,No
0.0,24.0,1031.3,No,No
0.8,94.0,,No,No
12.6,,1017.5,Yes,Yes
0.2,99.0,1014.3,No,Yes
38.0,82.0,1026.0,Yes,Yes
0.2,78.0,,No,No
,65.0,1024.5,,
20.6,46.0,1015.2,Yes,No
1.0,51.0,984.6,No,Yes
0.0,38.0,1020.6,No,No
17.0,60.0,1014.2,Yes,No
1.6,48.0,1021.3,Yes,No
0.0,57.0,1025.6,No,No
0.6,51.0,1011.1,No,No
0.0,62.0,1018.8,No,Yes
0.0,28.0,1021.0,No,No
0.2,52.0,1023.0,No,No
0.0,36.0,1014.7,No,No
1.6,61.0,1016.0,Yes,Yes
0.0,16.0,1013.2,No,No
12.8,80.0,1011.8,Yes,Yes
0.2,56.0,1016.9,No,Yes
1.0,57.0,1006.6,No,Yes
0.0,46.0,1016.2,No,No
13.8,31.0,1019.3,Yes,No
1.6,76.0,1006.3,Yes,Yes
0.0,56.0,1016.8,No,No
0.0,52.0,,No,No
11.0,63.0,1020.2,Yes,No
0.0,52.0,1016.8,No,No
0.0,56.0,1013.9,No,Yes
1.4,28.0,1016.1,Yes,No
0.0,71.0,1021.0,No,No
0.0,10.0,1019.2,No,No
2.2,72.0,1001.4,Yes,Yes
0.0,27.0,1010.6,No,No
7.4,57.0,1012.6,Yes,No
0.0,41.0,1007.7,No,Yes
9.0,,,Yes,Yes
0.0,53.0,1019.7,No,No
0.0,26.0,1023.8,No,No
0.0,48.0,1022.9,No,No
0.0,50.0,1012.8,No,No
1.0,64.0,1002.8,No,No
0.0,36.0,1010.1,No,No
0.2,41.0,1023.8,No,No
0.0,43.0,,No,No
0.0,25.0,1032.0,No,No
0.0,54.0,1025.9,No,No
0.8,77.0,1018.1,No,Yes
75.2,84.0,1011.8,Yes,No
0.0,38.0,1016.0,No,No
,,,,
3.0,61.0,1023.1,Yes,No
0.0,47.0,1019.3,No,Yes
0.0,25.0,1019.0,No,No
0.0,33.0,1017.1,No,No
0.0,50.0,1029.8,No,No
0.0,35.0,1019.1,No,No
0.0,42.0,1026.9,No,No
0.0,42.0,1015.7,No,No
2.0,69.0,1021.5,Yes,Yes
3.2,78.0,1018.9,Yes,Yes
0.0,62.0,,No,No
11.0,63.0,1016.6,Yes,No
7.6,64.0,1019.1,Yes,No
0.0,15.0,1015.6,No,No
7.0,69.0,1017.0,Yes,Yes
0.0,49.0,1015.2,No,No
3.0,52.0,1025.9,Yes,No
0.0,35.0,1027.1,No,No
0.0,53.0,1020.3,No,No
3.2,81.0,1014.4,Yes,No
0.0,76.0,1018.7,No,No
0.0,99.0,1003.4,No,Yes
0.0,61.0,1022.8,No,No
0.0,66.0,1013.5,No,No
3.2,60.0,,Yes,Yes
0.0,24.0,1013.6,No,No
0.0,13.0,1015.6,No,No
2.0,81.0,1022.5,Yes,No
0.2,42.0,1023.5,No,No
0.0,48.0,1023.2,No,No
0.3,73.0,1022.6,No,No
1.1,51.0,1021.8,Yes,No
0.0,57.0,1030.0,No,No
12.2,35.0,1025.5,Yes,No
0.4,72.0,,No,No
,51.0,1016.2,,No
0.0,54.0,1024.0,No,No
0.0,55.0,1010.8,No,No
29.8,,,Yes,No
2.0,38.0,1020.1,Yes,No
0.0,24.0,1003.9,No,No
0.0,43.0,1027.5,No,No
1.6,68.0,1003.9,Yes,Yes
0.0,35.0,,No,No
0.0,46.0,1023.1,No,No
1.2,64.0,1016.1,Yes,No
0.0,,1028.8,No,No
7.8,65.0,1001.7,Yes,No
0.0,23.0,1018.3,No,No
,48.0,,,No
0.0,50.0,1014.4,No,No
5.2,69.0,1003.9,Yes,Yes
0.0,22.0,,No,No
0.2,61.0,,No,No
0.0,10.0,1017.4,No,No
0.0,31.0,1030.9,No,No
0.0,61.0,1018.9,No,No
0.0,34.0,1024.0,No,No
34.6,72.0,1012.1,Yes,No
0.4,61.0,1012.6,No,No
1.6,47.0,1014.5,Yes,No
0.2,64.0,1025.9,No,No
4.6,95.0,1003.4,Yes,Yes
6.2,66.0,1021.6,Yes,No
0.0,37.0,1016.7,No,No
0.0,71.0,1016.3,No,No
0.0,21.0,1017.0,No,Yes
0.8,77.0,1018.4,No,No
0.2,48.0,1030.1,No,No
4.8,,1024.1,Yes,No
0.0,57.0,,No,Yes
0.0,55.0,1014.7,No,No
0.0,6.0,1008.6,No,No
9.2,93.0,,Yes,Yes
0.0,60.0,1028.5,No,No
2.8,46.0,1035.7,Yes,Yes
0.0,36.0,,No,No
0.0,42.0,1029.0,No,No
0.0,38.0,1011.8,No,No
0.0,43.0,,No,No
0.0,43.0,1020.3,No,No
0.0,48.0,1014.8,No,No
0.0,,,No,No
0.0,20.0,1009.8,No,No
0.8,68.0,1019.4,No,No
1.6,28.0,1023.6,Yes,Yes
0.0,68.0,,No,No
1.6,62.0,1011.5,Yes,Yes
0.2,57.0,1025.9,No,Yes
0.0,23.0,1009.4,No,No
0.0,30.0,1014.5,No,
0.0,83.0,1013.7,No,No
0.0,,,No,Yes
0.0,13.0,,No,Yes
0.4,24.0,1007.0,No,Yes
0.0,22.0,1011.4,No,No
0.2,41.0,1027.5,No,No
0.0,,1017.6,No,No
0.0,43.0,1018.7,No,No
0.0,81.0,1011.1,No,Yes
0.2,48.0,1015.3,No,No
0.0,65.0,1025.3,No,No
11.2,91.0,1011.8,Yes,Yes
7.6,58.0,1013.2,Yes,No
0.0,25.0,1018.4,No,No
0.4,40.0,1019.0,No,No
0.0,81.0,1010.0,No,No
0.0,12.0,1011.1,No,No
0.0,32.0,,No,No
8.2,74.0,1003.8,Yes,No
0.0,50.0,1025.5,No,No
0.0,67.0,1014.8,No,No
0.0,51.0,1022.2,No,No
0.0,27.0,1019.5,No,No
0.0,36.0,1024.6,No,No
0.0,23.0,1022.4,No,No
0.0,25.0,1025.6,No,No
1.6,64.0,1005.3,Yes,No
14.2,93.0,1023.6,Yes,Yes
13.4,78.0,1009.2,Yes,Yes
0.0,22.0,1020.8,No,No
0.0,84.0,1014.9,No,No
26.0,59.0,1001.0,Yes,Yes
0.4,77.0,1032.0,No,No
13.2,59.0,997.4,Yes,Yes
0.0,55.0,1016.5,No,No
0.0,30.0,1017.1,No,No
32.8,81.0,,Yes,Yes
0.0,57.0,1032.4,No,No
0.0,53.0,1023.9,No,No
0.5,60.0,1023.8,No,No
0.6,53.0,1022.7,No,No
0.2,35.0,,No,No
9.6,58.0,1021.0,Yes,Yes
13.8,48.0,1006.7,Yes,No
0.0,41.0,1018.1,No,No
1.2,67.0,1028.0,Yes,No
1.2,63.0,1014.3,Yes,No
5.2,57.0,1015.2,Yes,No
3.8,36.0,1015.2,Yes,No
0.0,33.0,,No,No
0.0,57.0,1011.2,No,No
0.0,44.0,1018.4,No,No
,,,,Yes
4.6,47.0,1014.9,Yes,No
0.0,44.0,1010.9,No,No
0.0,16.0,1007.8,No,No
0.0,70.0,1009.9,No,Yes
0.0,,,No,No
0.0,47.0,1028.4,No,No
10.4,83.0,1016.8,Yes,Yes
0.2,43.0,1023.2,No,No
0.0,22.0,1005.9,No,No
0.0,42.0,1029.9,No,No
0.2,46.0,1003.3,No,No
0.0,61.0,1026.8,No,
0.0,27.0,1020.9,No,No
0.0,16.0,1018.0,No,No
1.8,64.0,1024.2,Yes,No
6.2,50.0,1002.3,Yes,Yes
0.0,48.0,1025.1,No,No
9.8,78.0,1011.3,Yes,Yes
0.0,37.0,1016.9,No,No
2.8,36.0,1018.8,Yes,No
6.6,49.0,1024.5,Yes,No
0.0,,1014.5,No,No
0.6,76.0,1016.6,No,Yes
0.0,18.0,1002.4,No,No
0.0,,1009.0,No,No
19.8,82.0,1008.8,Yes,Yes
0.0,35.0,1021.6,No,No
0.4,57.0,1011.0,No,No
0.2,84.0,1014.9,No,No
11.2,68.0,1005.6,Yes,Yes
0.0,58.0,1018.1,No,No
0.0,65.0,1007.8,No,Yes
0.0,5.0,1014.0,No,No
0.0,65.0,1015.4,No,No
0.0,73.0,1010.7,No,Yes
0.8,59.0,1017.6,No,Yes
0.0,,1020.9,No,No
0.0,72.0,1022.5,No,No
0.0,25.0,1016.7,No,No
0.4,74.0,,No,Yes
0.0,71.0,1014.6,No,No
,34.0,1010.5,,No
0.0,64.0,1023.9,No,No
5.2,61.0,1006.8,Yes,No
1.0,52.0,,No,No
3.2,55.0,1021.7,Yes,No
2.2,78.0,1017.5,Yes,No
5.8,59.0,1011.6,Yes,Yes
0.0,30.0,1013.3,No,No
0.0,41.0,1013.9,No,No
0.0,55.0,1020.7,No,No
3.6,70.0,,Yes,Yes
0.0,,1019.3,No,No
17.6,56.0,1017.8,Yes,Yes
0.0,95.0,1012.8,No,Yes
0.0,31.0,,No,No
0.0,29.0,1018.4,No,No
0.0,10.0,1009.7,No,No
5.0,69.0,1011.8,Yes,No
0.0,60.0,1020.6,No,No
0.2,81.0,1035.0,No,No
0.0,44.0,1015.6,No,No
0.0,33.0,1026.3,No,No
0.8,29.0,1004.4,No,Yes
0.0,28.0,1018.4,No,No
9.4,75.0,1012.3,Yes,Yes
0.0,48.0,1020.2,No,No
0.0,69.0,1032.4,No,Yes
0.2,75.0,1015.0,No,Yes
2.4,86.0,1030.2,Yes,Yes
0.6,40.0,1024.2,No,No
0.0,32.0,1019.8,No,No
0.0,46.0,998.2,No,Yes
0.8,89.0,1022.8,No,No
0.0,92.0,1015.8,No,Yes
0.0,60.0,1020.8,No,No
0.0,82.0,1023.8,No,No
0.0,12.0,1021.4,No,No
0.0,50.0,1019.6,No,No
0.0,46.0,1028.6,No,No
0.2,68.0,1027.3,No,No
0.0,27.0,,No,No
0.0,77.0,1013.4,No,No
0.0,54.0,,No,No
,,,,
0.0,65.0,1026.9,No,No
0.0,37.0,1020.9,No,
0.0,32.0,1017.0,No,No
0.0,40.0,1011.6,No,Yes
0.0,25.0,1027.3,No,No
0.0,43.0,1019.3,No,No
2.8,54.0,1014.2,Yes,Yes
0.0,31.0,1021.2,No,No
0.0,44.0,,No,No
0.0,43.0,1015.5,No,No
0.0,9.0,1014.9,No,No
0.0,41.0,1006.8,No,No
0.0,41.0,1017.7,No,No
0.0,35.0,1016.8,No,No
0.0,23.0,1026.3,No,No
2.8,74.0,1014.2,Yes,No
0.2,52.0,1020.6,No,No
0.0,23.0,1020.5,No,No
0.0,65.0,1028.6,No,No
0.0,65.0,1014.7,No,No
0.0,,1016.2,No,No
3.4,40.0,1016.5,Yes,No
0.0,34.0,1020.4,No,No
0.0,28.0,1012.3,No,No
0.0,71.0,1012.4,No,No
0.0,49.0,1018.4,No,No
0.0,39.0,1018.5,No,No
0.0,48.0,1024.7,No,No
0.0,79.0,1017.7,No,No
0.0,43.0,1011.9,No,No
0.0,27.0,1017.7,No,Yes
0.0,23.0,1012.8,No,No
0.0,79.0,1011.4,No,No
0.0,58.0,1013.9,No,Yes
0.0,24.0,1014.2,No,No
0.0,40.0,1011.3,No,No
0.0,45.0,1030.8,No,No
0.0,15.0,,No,No
0.0,33.0,,No,No
11.4,48.0,,Yes,No
0.0,97.0,1020.9,No,Yes
0.0,,1014.6,No,No
0.0,33.0,1020.6,No,No
0.0,58.0,1024.3,No,No
0.0,83.0,1018.8,No,No
0.0,69.0,1013.6,No,Yes
0.0,36.0,1023.4,No,No
0.2,61.0,1020.9,No,No
0.0,33.0,1016.2,No,No
0.0,72.0,1016.3,No,No
0.0,28.0,1016.7,No,No
0.0,,1014.5,No,No
,40.0,1000.8,,No
0.0,23.0,1027.2,No,No
0.0,52.0,1013.9,No,No
0.0,28.0,1022.1,No,No
0.0,38.0,,No,No
2.4,51.0,1009.7,Yes,No
0.0,63.0,,No,No
3.2,64.0,1013.4,Yes,No
0.0,33.0,1015.6,No,No
0.0,22.0,1013.4,No,No
0.4,39.0,,No,No
0.0,92.0,1010.7,No,Yes
0.0,30.0,1018.0,No,No
,20.0,1019.1,,No
0.0,57.0,1011.1,No,No
0.0,53.0,1020.5,No,No
0.4,46.0,1017.3,No,No
0.0,36.0,,No,No
0.2,47.0,1022.8,No,No
0.0,36.0,1029.9,No,No
0.0,35.0,1019.8,No,No
0.0,74.0,1021.1,No,No
8.6,88.0,1020.0,Yes,Yes
23.0,63.0,,Yes,No
0.4,45.0,,No,No
0.0,30.0,1016.7,No,No
0.2,36.0,999.1,No,No
0.0,,1015.1,No,Yes
0.0,53.0,1024.8,No,No
0.2,72.0,1021.9,No,No
0.0,46.0,1030.0,No,No
0.0,16.0,1023.0,No,No
10.4,100.0,1019.4,Yes,Yes
0.0,75.0,1008.2,No,Yes
0.0,57.0,1040.0,No,No
0.0,48.0,1037.0,No,No
4.0,63.0,1015.3,Yes,Yes
7.6,43.0,1017.4,Yes,No
0.0,57.0,1029.5,No,Yes
0.2,74.0,1008.3,No,No
0.0,17.0,1024.2,No,No
0.0,43.0,1032.8,No,No
0.0,32.0,1012.7,No,No
0.0,38.0,1018.2,No,No
,,,,
0.0,41.0,1013.8,No,No
0.0,28.0,1022.9,No,No
9.6,88.0,1014.2,Yes,Yes
7.4,72.0,1012.3,Yes,Yes
0.0,21.0,1017.5,No,Yes
0.0,51.0,1019.5,No,No
0.4,62.0,,No,No
0.0,15.0,1016.2,No,No
7.2,88.0,,Yes,Yes
0.0,43.0,1015.6,No,No
0.0,31.0,1031.3,No,No
0.0,49.0,1010.6,No,No
0.0,89.0,1037.4,No,Yes
0.0,35.0,1016.4,No,No
0.2,13.0,,No,No
0.0,44.0,1014.1,No,No
0.2,73.0,1005.5,No,Yes
0.0,39.0,1015.2,No,No
1.0,79.0,1027.0,No,No
0.6,63.0,1020.8,No,Yes
0.0,48.0,1019.2,No,No
18.0,43.0,1022.8,Yes,No
0.0,21.0,1014.9,No,No
9.4,75.0,1013.0,Yes,Yes
0.0,55.0,1027.1,No,No
0.0,39.0,1020.7,No,No
0.0,12.0,1011.6,No,No
1.4,70.0,1017.4,Yes,No
0.0,43.0,1023.7,No,No
0.0,51.0,1012.9,No,No
13.0,63.0,1013.8,Yes,No
6.0,87.0,1013.1,Yes,Yes
0.0,23.0,1025.0,No,No
0.0,17.0,1017.6,No,No
0.0,49.0,,No,No
0.0,67.0,1021.3,No,No
7.0,71.0,1008.1,Yes,Yes
0.0,26.0,1016.0,No,No
0.2,57.0,1031.6,No,No
0.0,51.0,1011.9,No,Yes
0.0,26.0,1011.2,No,Yes
0.0,15.0,1014.0,No,No
1.2,76.0,1025.6,Yes,No
0.0,67.0,1016.1,No,No
1.2,47.0,1017.1,Yes,No
0.0,71.0,,No,Yes
0.8,57.0,1014.1,No,No
0.0,50.0,1032.7,No,No
0.0,21.0,1023.4,No,No
0.0,51.0,,No,No
1.6,,1011.9,Yes,No
0.0,42.0,1035.8,No,No
0.0,86.0,,No,No
1.4,67.0,1007.5,Yes,Yes
0.4,100.0,1007.5,No,Yes
0.0,52.0,1020.9,No,No
7.0,81.0,1020.8,Yes,No
0.0,24.0,1025.8,No,No
0.4,41.0,1026.0,No,No
0.4,59.0,1015.6,No,Yes
0.0,60.0,1026.7,No,No
0.4,93.0,1023.7,No,No
0.2,25.0,1018.1,No,No
10.8,88.0,1004.8,Yes,Yes
0.0,18.0,1024.0,No,No
0.0,32.0,1020.1,No,No
0.0,56.0,1026.3,No,No
10.4,60.0,1010.6,Yes,No
0.8,65.0,1015.9,No,No
0.8,75.0,993.2,No,Yes
0.0,52.0,1019.3,No,No
18.6,54.0,1008.0,Yes,Yes
0.0,24.0,1018.9,No,No
0.0,,1023.2,No,No
0.0,55.0,1017.5,No,No
0.0,49.0,1026.1,No,No
0.0,35.0,1022.2,No,No
0.0,22.0,1016.2,No,No
0.0,88.0,1015.3,No,Yes
3.0,60.0,1022.3,Yes,Yes
0.2,36.0,1012.2,No,No
5.0,47.0,988.5,Yes,Yes
3.0,55.0,1018.6,Yes,No
11.8,87.0,,Yes,Yes
26.4,94.0,1018.7,Yes,Yes
10.4,39.0,1009.2,Yes,No
10.0,96.0,1014.0,Yes,Yes
0.0,69.0,,No,No
0.0,47.0,1014.4,No,No
0.0,61.0,1016.9,No,No
8.0,24.0,1019.6,Yes,No
0.0,27.0,1016.3,No,No
9.6,62.0,1026.7,Yes,No
0.2,15.0,1009.5,No,
2.0,70.0,1012.2,Yes,No
0.0,21.0,,No,No
0.0,73.0,1013.8,No,No
0.0,33.0,1024.5,No,No
0.0,34.0,1019.0,No,No
0.0,62.0,,No,No
0.0,67.0,1028.8,No,No
0.6,93.0,1011.5,No,Yes
12.8,63.0,1019.3,Yes,No
0.0,68.0,1010.5,No,No
0.0,29.0,1010.2,No,No
0.0,32.0,1021.9,No,No
1.0,89.0,,No,Yes
0.0,26.0,1014.4,No,No
2.0,,1009.0,Yes,Yes
0.0,53.0,1018.5,No,No
0.0,47.0,1027.0,No,No
0.0,50.0,1014.3,No,No
0.0,36.0,1003.6,No,No
0.0,39.0,1029.2,No,No
0.0,41.0,1007.1,No,No
0.2,47.0,1020.7,No,No
0.2,48.0,1031.7,No,No
0.0,78.0,1007.1,No,Yes
0.0,43.0,1024.2,No,No
0.0,19.0,1023.9,No,No
5.0,74.0,1015.0,Yes,Yes
0.0,66.0,1021.3,No,No
0.0,55.0,1019.8,No,No
5.0,69.0,1010.4,Yes,No
0.0,66.0,1021.4,No,Yes
